"","movie_id","score","reviews","avg.rating","stroke"
"703",1353,580,188,3.08510638297872,1
"704",1354,1021,267,3.82397003745318,1
"705",1356,4859,1310,3.70916030534351,1
"706",1357,2086,548,3.80656934306569,1
"707",1358,4953,1177,4.20815632965166,1
"708",1359,550,222,2.47747747747748,1
"709",1361,670,159,4.21383647798742,1
"710",1362,403,100,4.03,1
"711",1363,333,112,2.97321428571429,1
"712",1366,344,108,3.18518518518519,1
"713",1367,1109,364,3.0467032967033,1
"714",1370,4020,1135,3.54185022026432,1
"715",1371,2484,792,3.13636363636364,1
"716",1372,3413,1001,3.40959040959041,1
"717",1373,1685,613,2.74877650897227,1
"718",1374,5619,1448,3.88052486187845,1
"719",1375,3109,927,3.35382955771305,1
"720",1376,4117,1126,3.6563055062167,1
"721",1377,3069,1031,2.97672162948594,1
"722",1378,1921,562,3.41814946619217,1
"723",1379,1073,369,2.90785907859079,1
"724",1380,2923,817,3.57772337821297,1
"725",1381,595,303,1.96369636963696,1
"726",1382,353,127,2.77952755905512,1
"727",1385,1507,461,3.26898047722343,1
"728",1387,6940,1697,4.08956982911019,1
"729",1388,958,370,2.58918918918919,1
"730",1389,389,210,1.85238095238095,1
"731",1390,387,121,3.19834710743802,1
"732",1391,3115,1074,2.90037243947858,1
"733",1392,819,219,3.73972602739726,1
"734",1393,5086,1353,3.75905395417591,1
"735",1394,5766,1434,4.02092050209205,1
"736",1395,981,295,3.32542372881356,1
"737",1396,4067,1091,3.72777268560953,1
"738",1399,333,104,3.20192307692308,1
"739",1401,568,162,3.50617283950617,1
"740",1405,1444,475,3.04,1
"741",1407,3168,886,3.57562076749436,1
"742",1408,3718,975,3.81333333333333,1
"743",1409,1197,392,3.05357142857143,1
"744",1411,1512,382,3.95811518324607,1
"745",1414,604,168,3.5952380952381,1
"746",1416,918,282,3.25531914893617,1
"747",1419,539,136,3.96323529411765,1
"748",1422,850,281,3.02491103202847,1
"749",1425,553,168,3.29166666666667,1
"750",1429,2709,751,3.60719041278296,1
"751",1431,591,232,2.54741379310345,1
"752",1432,277,100,2.77,1
"753",1438,904,321,2.81619937694704,1
"754",1441,1657,481,3.44490644490645,1
"755",1445,339,156,2.17307692307692,1
"756",1446,766,189,4.05291005291005,1
"757",1449,1916,462,4.14718614718615,1
"758",1453,360,148,2.43243243243243,1
"759",1457,827,266,3.10902255639098,1
"760",1459,1276,380,3.35789473684211,1
"761",1461,556,216,2.57407407407407,1
"762",1464,486,145,3.35172413793103,1
"763",1465,440,126,3.49206349206349,1
"764",1466,2729,719,3.79554937413074,1
"765",1468,369,144,2.5625,1
"766",1474,341,146,2.33561643835616,1
"767",1476,1740,499,3.48697394789579,1
"768",1477,3525,904,3.89933628318584,1
"769",1479,1800,563,3.19715808170515,1
"770",1480,869,265,3.27924528301887,1
"771",1483,389,141,2.75886524822695,1
"772",1484,459,124,3.70161290322581,1
"773",1485,2331,666,3.5,1
"774",1487,497,162,3.0679012345679,1
"775",1488,823,288,2.85763888888889,1
"776",1498,411,131,3.13740458015267,1
"777",1499,878,399,2.20050125313283,1
"778",1500,4332,1136,3.81338028169014,1
"779",1503,336,145,2.31724137931035,1
"780",1513,2300,755,3.04635761589404,1
"781",1515,463,181,2.55801104972376,1
"782",1517,4471,1205,3.7103734439834,1
"783",1518,1211,354,3.42090395480226,1
"784",1527,5013,1377,3.64052287581699,1
"785",1535,359,103,3.48543689320388,1
"786",1537,1448,350,4.13714285714286,1
"787",1541,744,240,3.1,1
"788",1542,843,238,3.54201680672269,1
"789",1544,3811,1255,3.03665338645418,1
"790",1552,3116,954,3.26624737945493,1
"791",1554,480,138,3.47826086956522,1
"792",1562,1368,606,2.25742574257426,1
"793",1566,1538,469,3.27931769722814,1
"794",1569,2811,820,3.42804878048781,1
"795",1573,4833,1421,3.40112596762843,1
"796",1580,9492,2538,3.73995271867612,1
"797",1584,5208,1382,3.7684515195369,1
"798",1586,1700,557,3.05206463195691,1
"799",1587,1957,572,3.42132867132867,1
"800",1588,891,289,3.08304498269896,1
"801",1589,1653,492,3.35975609756098,1
"802",1590,1254,498,2.51807228915663,1
"803",1591,1245,475,2.62105263157895,1
"804",1592,279,112,2.49107142857143,1
"805",1593,464,162,2.8641975308642,1
"806",1594,1160,307,3.7785016286645,1
"807",1597,2762,811,3.40567200986436,1
"808",1598,301,111,2.71171171171171,1
"809",1603,1018,348,2.92528735632184,1
"810",1608,3861,1076,3.58828996282528,1
"811",1610,6694,1652,4.05205811138015,1
"812",1611,791,236,3.35169491525424,1
"813",1614,1404,428,3.2803738317757,1
"814",1615,822,227,3.62114537444934,1
"815",1616,1222,395,3.09367088607595,1
"816",1619,1241,362,3.42817679558011,1
"817",1620,1318,395,3.33670886075949,1
"818",1623,283,128,2.2109375,1
"819",1627,769,250,3.076,1
"820",1629,329,109,3.01834862385321,1
"821",1633,974,266,3.66165413533835,1
"822",1635,1927,507,3.80078895463511,1
"823",1639,3650,966,3.77846790890269,1
"824",1641,4643,1199,3.87239366138449,1
"825",1643,1027,265,3.87547169811321,1
"826",1644,1250,475,2.63157894736842,1
"827",1645,2998,873,3.43413516609393,1
"828",1648,674,194,3.47422680412371,1
"829",1649,728,189,3.85185185185185,1
"830",1653,3997,1077,3.71123491179201,1
"831",1660,639,179,3.56983240223464,1
"832",1663,2841,740,3.83918918918919,1
"833",1665,537,200,2.685,1
"834",1667,314,113,2.7787610619469,1
"835",1672,1146,321,3.57009345794393,1
"836",1673,4252,1128,3.76950354609929,1
"837",1674,4180,1046,3.9961759082218,1
"838",1676,3644,1163,3.13327601031814,1
"839",1678,1815,474,3.82911392405063,1
"840",1681,292,134,2.17910447761194,1
"841",1682,3881,1005,3.86169154228856,1
